match_id,home_team_id,away_team_id,home_team_goals,away_team_goals,match_date,matchweek,referee,stadium_id,season_id
404,158,134,1,0,10/04/1993,33,Keith Burge,235,1992/1993
405,120,121,0,1,12/04/1993,34,Gerald Ashby,231,1992/1993
406,124,142,2,1,12/04/1993,34,Keith Hackett,137,1992/1993
407,134,168,4,2,12/04/1993,34,David Elleray,147,1992/1993
408,135,147,0,1,12/04/1993,34,Rodger Gifford,148,1992/1993
409,136,148,4,1,12/04/1993,34,Martin Bodenham,149,1992/1993
410,138,154,3,5,12/04/1993,34,Stephen Lodge,151,1992/1993
411,146,145,1,1,12/04/1993,34,Mike Reed,233,1992/1993
412,151,163,2,1,12/04/1993,34,Alan Wilkie,164,1992/1993
413,157,158,5,2,12/04/1993,34,Kelvin Morton,170,1992/1993
414,152,156,1,1,13/04/1993,34,Peter Foakes,165,1992/1993
415,150,143,4,2,14/04/1993,34,Keith Burge,163,1992/1993
416,143,136,0,0,17/04/1993,35,Robert Hart,156,1992/1993
417,145,135,4,0,17/04/1993,35,Paul Ward,158,1992/1993
418,147,134,3,0,17/04/1993,35,Howard King,160,1992/1993
419,156,124,1,3,17/04/1993,35,David Allison,169,1992/1993
420,158,138,0,0,17/04/1993,35,Martin Bodenham,235,1992/1993
421,163,152,4,1,17/04/1993,35,Keith Hackett,234,1992/1993
422,168,151,1,0,17/04/1993,35,Keren Barratt,149,1992/1993
423,121,146,3,1,18/04/1993,35,Philip Don,134,1992/1993
424,142,150,3,1,19/04/1993,35,Vic Callow,155,1992/1993
425,148,163,3,0,20/04/1993,35,David Allison,232,1992/1993
426,120,151,1,1,21/04/1993,35,Martin Bodenham,231,1992/1993
427,124,121,3,0,21/04/1993,35,Joe Worrall,137,1992/1993
428,136,147,0,2,21/04/1993,35,Keren Barratt,149,1992/1993
429,145,143,2,0,21/04/1993,35,Mike Reed,158,1992/1993
430,146,168,1,1,21/04/1993,35,Howard King,233,1992/1993
431,157,156,1,1,21/04/1993,35,Ken Redfern,170,1992/1993
432,134,135,2,1,01/05/1993,36,Ron Groves,147,1992/1993
433,136,142,3,1,01/05/1993,36,Philip Don,149,1992/1993
434,138,120,0,0,01/05/1993,36,Alan Gunn,151,1992/1993
435,143,154,1,1,01/05/1993,36,Vic Callow,156,1992/1993
436,150,145,1,0,01/05/1993,36,David Elleray,163,1992/1993
437,151,156,0,2,01/05/1993,36,Paul Durkin,164,1992/1993
438,157,148,2,3,01/05/1993,36,Brian Hill,170,1992/1993
439,158,146,0,1,01/05/1993,36,John Lloyd,235,1992/1993
440,163,168,1,1,01/05/1993,36,Gary Lewis,234,1992/1993
441,121,152,0,1,02/05/1993,36,David Allison,134,1992/1993
442,147,124,3,1,03/05/1993,36,Jim Borrett,160,1992/1993
443,120,154,0,0,04/05/1993,36,Rodger Gifford,231,1992/1993
444,138,156,0,2,04/05/1993,36,Vic Callow,151,1992/1993
445,157,143,1,1,04/05/1993,36,Roger Milford,170,1992/1993
446,146,136,0,0,05/05/1993,36,Stephen Lodge,233,1992/1993
447,152,145,3,2,05/05/1993,36,Paul Durkin,165,1992/1993
448,163,124,1,2,05/05/1993,36,Kelvin Morton,234,1992/1993
449,157,120,1,0,06/05/1993,36,Robert Hart,170,1992/1993
450,120,136,3,0,08/05/1993,37,Keith Burge,231,1992/1993
451,124,157,1,0,08/05/1993,37,Philip Don,137,1992/1993
452,135,143,3,3,08/05/1993,37,Kelvin Morton,148,1992/1993
453,142,151,2,1,08/05/1993,37,Mike Reed,155,1992/1993
454,145,163,6,2,08/05/1993,37,Stephen Lodge,158,1992/1993
455,146,138,2,5,08/05/1993,37,Ken Redfern,233,1992/1993
456,148,150,3,3,08/05/1993,37,Gerald Ashby,232,1992/1993
457,152,158,4,3,08/05/1993,37,Howard King,165,1992/1993
458,156,134,4,2,08/05/1993,37,Alan Gunn,169,1992/1993
459,154,121,2,1,09/05/1993,37,Paul Durkin,167,1992/1993
460,168,147,1,2,09/05/1993,37,Joe Worrall,149,1992/1993
461,120,163,1,3,11/05/1993,38,Keith Cooper,231,1992/1993
462,154,157,3,1,11/05/1993,38,David Allison,167,1992/1993
463,120,135,0,3,14/08/1993,1,Alan Wilkie,231,1993/1994
464,121,154,4,1,14/08/1993,1,Kelvin Morton,134,1993/1994
465,134,124,1,2,14/08/1993,1,Alan Gunn,147,1993/1994
466,145,157,2,0,14/08/1993,1,Gerald Ashby,158,1993/1994
467,146,143,1,1,14/08/1993,1,Dermot Gallagher,233,1993/1994
468,149,163,0,1,14/08/1993,1,David Allison,162,1993/1994
469,152,142,0,3,14/08/1993,1,Keren Barratt,165,1993/1994
470,156,162,3,1,14/08/1993,1,Jim Borrett,169,1993/1994
471,158,138,0,2,14/08/1993,1,Keith Cooper,235,1993/1994
472,166,168,0,2,14/08/1993,1,Keith Burge,240,1993/1994
473,150,147,0,2,15/08/1993,1,Keith Hackett,163,1993/1994
474,163,120,0,1,16/08/1993,1,David Elleray,234,1993/1994
475,138,146,1,0,17/08/1993,1,Vic Callow,151,1993/1994
476,142,158,1,0,17/08/1993,1,Alan Wilkie,155,1993/1994
477,143,166,1,0,17/08/1993,1,Roger Dilkes,156,1993/1994
478,168,134,1,1,17/08/1993,1,Mike Reed,149,1993/1994
479,124,150,2,3,18/08/1993,1,Robert Hart,137,1993/1994
480,135,149,2,1,18/08/1993,1,Jim Borrett,148,1993/1994
481,147,156,3,0,18/08/1993,1,Gerald Ashby,160,1993/1994
482,154,145,1,3,18/08/1993,1,Paul Durkin,167,1993/1994
483,157,121,0,0,18/08/1993,1,Peter Foakes,170,1993/1994
484,162,152,0,1,18/08/1993,1,Dermot Gallagher,175,1993/1994
485,124,152,1,0,21/08/1993,2,Joe Worrall,137,1993/1994
486,135,166,1,1,21/08/1993,2,Stephen Lodge,148,1993/1994
487,138,156,4,2,21/08/1993,2,Dermot Gallagher,151,1993/1994
488,142,134,1,0,21/08/1993,2,David Elleray,155,1993/1994
489,143,150,0,4,21/08/1993,2,Mike Reed,156,1993/1994
490,147,149,1,1,21/08/1993,2,Kelvin Morton,160,1993/1994
491,154,158,2,1,21/08/1993,2,Roger Dilkes,167,1993/1994
492,157,120,0,1,21/08/1993,2,Robert Hart,170,1993/1994
493,163,146,1,0,21/08/1993,2,Keith Hackett,234,1993/1994
494,168,121,2,2,21/08/1993,2,Jim Borrett,149,1993/1994
495,162,145,0,5,22/08/1993,2,Philip Don,175,1993/1994
496,121,147,1,2,23/08/1993,2,David Elleray,134,1993/1994
497,120,143,2,1,24/08/1993,2,Keith Hackett,231,1993/1994
498,146,124,0,2,24/08/1993,2,John Lloyd,233,1993/1994
499,152,135,3,3,24/08/1993,2,Peter Foakes,165,1993/1994
500,156,168,2,1,24/08/1993,2,Alan Wilkie,169,1993/1994
501,134,154,2,0,25/08/1993,2,Keith Burge,147,1993/1994
502,145,163,1,2,25/08/1993,2,Keren Barratt,158,1993/1994
503,149,138,1,0,25/08/1993,2,Gerald Ashby,162,1993/1994
504,150,142,1,0,25/08/1993,2,Alan Gunn,163,1993/1994
505,158,162,5,1,25/08/1993,2,Paul Durkin,235,1993/1994
506,166,157,2,0,25/08/1993,2,Joe Worrall,240,1993/1994
507,146,135,1,1,27/08/1993,3,Philip Don,233,1993/1994
508,120,138,2,0,28/08/1993,3,Keith Burge,231,1993/1994
509,121,163,1,0,28/08/1993,3,Keith Cooper,134,1993/1994
510,134,157,1,1,28/08/1993,3,Kelvin Morton,147,1993/1994
511,145,143,2,0,28/08/1993,3,Robert Hart,158,1993/1994
512,150,162,0,0,28/08/1993,3,David Elleray,163,1993/1994
513,152,168,1,1,28/08/1993,3,Paul Durkin,165,1993/1994
514,156,142,1,1,28/08/1993,3,Peter Foakes,169,1993/1994
515,158,147,1,3,28/08/1993,3,Alan Gunn,235,1993/1994
516,166,154,0,4,28/08/1993,3,Vic Callow,240,1993/1994
517,149,124,1,1,29/08/1993,3,Stephen Lodge,162,1993/1994
518,143,152,1,0,30/08/1993,3,Gerald Ashby,156,1993/1994
519,138,121,0,1,31/08/1993,3,Alan Gunn,151,1993/1994
520,142,149,1,1,31/08/1993,3,Dermot Gallagher,155,1993/1994
521,168,158,1,0,31/08/1993,3,Keith Hackett,149,1993/1994
522,124,120,1,1,01/09/1993,3,David Allison,137,1993/1994
523,135,145,1,0,01/09/1993,3,Keith Burge,148,1993/1994
524,147,166,3,0,01/09/1993,3,Roger Milford,160,1993/1994
525,154,156,2,1,01/09/1993,3,Keren Barratt,167,1993/1994
526,157,150,3,3,01/09/1993,3,Alan Wilkie,170,1993/1994
527,162,146,1,3,01/09/1993,3,Keith Cooper,175,1993/1994
528,163,134,1,1,01/09/1993,3,Vic Callow,234,1993/1994
529,120,142,4,0,11/09/1993,4,Joe Worrall,231,1993/1994
530,121,135,0,0,11/09/1993,4,Martin Bodenham,134,1993/1994
531,134,147,1,0,11/09/1993,4,Peter Foakes,147,1993/1994
532,146,154,3,0,11/09/1993,4,Alan Wilkie,233,1993/1994
533,150,168,0,1,11/09/1993,4,Gerald Ashby,163,1993/1994
534,152,138,0,1,11/09/1993,4,Stephen Lodge,165,1993/1994
535,156,163,2,2,11/09/1993,4,Kelvin Morton,169,1993/1994
536,158,143,0,2,11/09/1993,4,Keith Burge,235,1993/1994
537,166,162,0,0,11/09/1993,4,Alan Gunn,240,1993/1994
538,145,124,0,1,12/09/1993,4,Mike Reed,158,1993/1994
539,149,157,4,2,13/09/1993,4,Roger Dilkes,162,1993/1994
540,124,166,0,2,18/09/1993,5,Keith Hackett,137,1993/1994
541,135,134,1,1,18/09/1993,5,Paul Durkin,148,1993/1994
542,138,145,2,0,18/09/1993,5,David Elleray,151,1993/1994
543,142,121,1,2,18/09/1993,5,Roger Dilkes,155,1993/1994
544,143,156,2,1,18/09/1993,5,Philip Don,156,1993/1994
545,154,150,2,2,18/09/1993,5,Roger Milford,167,1993/1994
546,157,158,2,0,18/09/1993,5,Rodger Gifford,170,1993/1994
547,162,149,2,2,18/09/1993,5,Howard King,175,1993/1994
548,163,152,5,0,18/09/1993,5,Alan Gunn,234,1993/1994
549,147,120,1,0,19/09/1993,5,Vic Callow,160,1993/1994
550,168,146,1,0,20/09/1993,5,Keren Barratt,149,1993/1994
551,120,158,1,0,25/09/1993,6,Kelvin Morton,231,1993/1994
552,124,157,1,1,25/09/1993,6,Vic Callow,137,1993/1994
553,134,145,1,0,25/09/1993,6,Keith Hackett,147,1993/1994
554,135,143,0,2,25/09/1993,6,Keith Cooper,148,1993/1994
555,138,150,1,5,25/09/1993,6,Paul Durkin,151,1993/1994
556,147,162,4,2,25/09/1993,6,Joe Worrall,160,1993/1994
557,149,166,2,0,25/09/1993,6,Mike Reed,162,1993/1994
558,152,121,1,1,25/09/1993,6,Howard King,165,1993/1994
559,156,146,0,1,25/09/1993,6,David Elleray,169,1993/1994
560,142,163,2,2,26/09/1993,6,Gerald Ashby,155,1993/1994
561,168,154,1,1,27/09/1993,6,Philip Don,149,1993/1994
562,121,149,0,2,02/10/1993,7,Paul Durkin,134,1993/1994
563,143,168,4,0,02/10/1993,7,Joe Worrall,156,1993/1994
564,145,120,0,0,02/10/1993,7,Gerald Ashby,158,1993/1994
565,150,135,1,0,02/10/1993,7,Dermot Gallagher,163,1993/1994
566,154,142,3,0,02/10/1993,7,Keith Cooper,167,1993/1994
567,157,147,2,3,02/10/1993,7,David Allison,170,1993/1994
568,158,156,3,3,02/10/1993,7,Graham Poll,235,1993/1994
569,162,124,1,3,02/10/1993,7,David Frampton,175,1993/1994
570,166,134,1,0,02/10/1993,7,Robert Hart,240,1993/1994
571,163,138,3,2,03/10/1993,7,Roger Milford,234,1993/1994
572,146,152,1,1,04/10/1993,7,Keren Barratt,233,1993/1994
573,120,146,0,0,16/10/1993,8,Roger Milford,231,1993/1994
574,134,150,1,2,16/10/1993,8,Vic Callow,147,1993/1994
575,135,158,1,1,16/10/1993,8,Joe Worrall,148,1993/1994
576,145,152,2,1,16/10/1993,8,Alan Wilkie,158,1993/1994
577,147,163,2,1,16/10/1993,8,Keith Burge,160,1993/1994
578,149,154,1,2,16/10/1993,8,Keith Hackett,162,1993/1994
579,157,168,2,2,16/10/1993,8,Rodger Gifford,170,1993/1994
580,162,138,1,1,16/10/1993,8,Kelvin Morton,175,1993/1994
581,166,121,0,0,16/10/1993,8,Stephen Lodge,240,1993/1994
582,142,143,0,0,17/10/1993,8,Martin Bodenham,155,1993/1994
583,124,156,0,0,18/10/1993,8,Terry Holbrook,137,1993/1994
584,121,134,1,0,23/10/1993,9,David Allison,134,1993/1994
585,138,147,0,1,23/10/1993,9,Keith Hackett,151,1993/1994
586,143,124,3,3,23/10/1993,9,Kelvin Morton,156,1993/1994
587,146,145,1,1,23/10/1993,9,Martin Bodenham,233,1993/1994
588,150,166,0,0,23/10/1993,9,Joe Worrall,163,1993/1994
589,152,120,0,0,23/10/1993,9,Mike Reed,165,1993/1994
590,154,135,5,1,23/10/1993,9,Gerald Ashby,167,1993/1994
591,156,157,1,1,23/10/1993,9,Keith Cooper,169,1993/1994
592,163,162,1,1,23/10/1993,9,Keren Barratt,234,1993/1994
593,158,149,2,1,24/10/1993,9,Philip Don,235,1993/1994
594,168,142,0,2,25/10/1993,9,Alan Gunn,149,1993/1994
595,120,150,0,0,30/10/1993,10,Roger Dilkes,231,1993/1994
596,124,163,1,0,30/10/1993,10,Alan Wilkie,137,1993/1994
597,134,152,0,1,30/10/1993,10,David Frampton,147,1993/1994
598,142,138,0,2,30/10/1993,10,Roger Milford,155,1993/1994
599,145,158,4,2,30/10/1993,10,Dermot Gallagher,158,1993/1994
600,147,154,2,1,30/10/1993,10,Stephen Lodge,160,1993/1994
601,149,168,4,0,30/10/1993,10,Vic Callow,162,1993/1994
602,157,143,3,3,30/10/1993,10,Paul Durkin,170,1993/1994
603,162,121,1,2,30/10/1993,10,Keith Burge,175,1993/1994
604,135,156,0,0,31/10/1993,10,Alan Gunn,148,1993/1994
605,166,146,3,1,01/11/1993,10,Kelvin Morton,240,1993/1994
606,120,121,1,2,06/11/1993,11,Martin Bodenham,231,1993/1994
607,135,138,2,1,06/11/1993,11,Alan Wilkie,148,1993/1994
608,142,157,1,4,06/11/1993,11,Vic Callow,155,1993/1994
609,143,134,4,1,06/11/1993,11,Dermot Gallagher,156,1993/1994
610,145,166,2,0,06/11/1993,11,Keren Barratt,158,1993/1994
611,154,124,1,0,06/11/1993,11,Alan Gunn,167,1993/1994
612,156,150,1,2,06/11/1993,11,Keith Burge,169,1993/1994
613,158,163,1,0,06/11/1993,11,David Allison,235,1993/1994
614,168,162,3,0,06/11/1993,11,Stephen Lodge,149,1993/1994
615,146,147,2,3,07/11/1993,11,Robert Hart,233,1993/1994
616,152,149,1,3,08/11/1993,11,Rodger Gifford,165,1993/1994
617,121,156,1,0,20/11/1993,12,David Frampton,134,1993/1994
618,124,158,2,0,20/11/1993,12,Keith Cooper,137,1993/1994
619,134,120,0,2,20/11/1993,12,Philip Don,147,1993/1994
620,138,154,0,3,20/11/1993,12,Robert Hart,151,1993/1994
621,147,168,3,1,20/11/1993,12,John Lloyd,160,1993/1994
622,150,146,1,1,20/11/1993,12,Keith Hackett,163,1993/1994
623,157,135,0,0,20/11/1993,12,Graham Poll,170,1993/1994
624,162,142,2,2,20/11/1993,12,Roger Dilkes,175,1993/1994
625,163,143,1,1,20/11/1993,12,Joe Worrall,234,1993/1994
626,166,152,2,0,20/11/1993,12,David Allison,240,1993/1994
627,149,145,3,0,21/11/1993,12,Gerald Ashby,162,1993/1994
628,134,146,0,0,22/11/1993,12,Mike Reed,147,1993/1994
629,124,135,2,1,23/11/1993,12,Keith Burge,137,1993/1994
630,138,143,1,1,23/11/1993,12,Keith Cooper,151,1993/1994
631,121,158,0,2,24/11/1993,12,Kelvin Morton,134,1993/1994
632,147,142,0,0,24/11/1993,12,Terry Holbrook,160,1993/1994
633,149,156,4,0,24/11/1993,12,Joe Worrall,162,1993/1994
634,157,152,3,0,24/11/1993,12,Keren Barratt,170,1993/1994
635,162,154,1,0,24/11/1993,12,Gerald Ashby,175,1993/1994
636,163,168,1,1,24/11/1993,12,Keith Hackett,234,1993/1994
637,166,120,0,0,24/11/1993,12,Paul Durkin,240,1993/1994
638,120,149,2,1,27/11/1993,13,Alan Gunn,231,1993/1994
639,135,147,0,1,27/11/1993,13,Stephen Lodge,148,1993/1994
640,142,124,1,0,27/11/1993,13,Paul Durkin,155,1993/1994
641,143,162,3,0,27/11/1993,13,Vic Callow,156,1993/1994
642,146,157,1,3,27/11/1993,13,Howard King,233,1993/1994
643,152,150,2,1,27/11/1993,13,Philip Don,165,1993/1994
644,154,163,1,1,27/11/1993,13,David Elleray,167,1993/1994
645,156,134,1,0,27/11/1993,13,Roger Milford,169,1993/1994
646,168,138,1,1,27/11/1993,13,Mike Reed,149,1993/1994
647,145,121,2,1,28/11/1993,13,Alan Wilkie,158,1993/1994
648,158,166,0,2,29/11/1993,13,Martin Bodenham,235,1993/1994
649,135,120,1,0,04/12/1993,14,Robert Hart,148,1993/1994
650,138,158,1,0,04/12/1993,14,Keith Burge,151,1993/1994
651,142,152,0,0,04/12/1993,14,Stephen Lodge,155,1993/1994
652,143,146,3,2,04/12/1993,14,Rodger Gifford,156,1993/1994
653,147,150,2,2,04/12/1993,14,Martin Bodenham,160,1993/1994
654,154,121,2,2,04/12/1993,14,Keith Hackett,167,1993/1994
655,157,145,3,1,04/12/1993,14,Jim Borrett,170,1993/1994
656,162,156,0,0,04/12/1993,14,Terry Holbrook,175,1993/1994
657,163,149,1,2,04/12/1993,14,Mike Reed,234,1993/1994
658,168,166,1,2,04/12/1993,14,Dermot Gallagher,149,1993/1994
659,124,134,2,0,05/12/1993,14,Gerald Ashby,137,1993/1994
660,120,163,1,1,06/12/1993,14,Philip Don,231,1993/1994
661,152,162,2,1,07/12/1993,14,David Allison,165,1993/1994
662,156,147,0,3,07/12/1993,14,Alan Gunn,169,1993/1994
663,121,157,2,2,08/12/1993,14,Peter Foakes,134,1993/1994
664,145,154,3,2,08/12/1993,14,Vic Callow,158,1993/1994
665,146,138,1,0,08/12/1993,14,Paul Durkin,233,1993/1994
666,158,142,0,1,08/12/1993,14,Gerald Ashby,235,1993/1994
667,166,143,0,1,08/12/1993,14,Jim Borrett,240,1993/1994
668,121,168,0,1,11/12/1993,15,Alan Gunn,134,1993/1994
669,134,142,1,1,11/12/1993,15,Alan Wilkie,147,1993/1994
670,145,162,2,2,11/12/1993,15,Kelvin Morton,158,1993/1994
671,146,163,0,2,11/12/1993,15,Graham Poll,233,1993/1994
672,149,147,1,1,11/12/1993,15,Keith Hackett,162,1993/1994
673,152,124,1,2,11/12/1993,15,Joe Worrall,165,1993/1994
674,156,138,0,0,11/12/1993,15,Vic Callow,169,1993/1994
675,158,154,0,1,11/12/1993,15,Keren Barratt,235,1993/1994
676,166,135,3,2,11/12/1993,15,Keith Cooper,240,1993/1994
677,120,157,1,0,12/12/1993,15,Dermot Gallagher,231,1993/1994
678,150,143,2,1,13/12/1993,15,Roger Milford,163,1993/1994
679,124,146,2,0,18/12/1993,16,Stephen Lodge,137,1993/1994
680,135,152,1,1,18/12/1993,16,Dermot Gallagher,148,1993/1994
681,138,149,0,2,18/12/1993,16,Martin Bodenham,151,1993/1994
682,142,150,2,1,18/12/1993,16,Mike Reed,155,1993/1994
683,143,120,2,1,18/12/1993,16,Keith Burge,156,1993/1994
684,157,166,5,0,18/12/1993,16,David Frampton,170,1993/1994
685,162,158,2,1,18/12/1993,16,David Elleray,175,1993/1994
686,163,145,3,3,18/12/1993,16,Robert Hart,234,1993/1994
687,168,156,2,0,18/12/1993,16,Paul Durkin,149,1993/1994
688,147,121,3,1,19/12/1993,16,Joe Worrall,160,1993/1994
689,149,143,1,1,22/12/1993,16,Philip Don,162,1993/1994
690,147,124,1,1,26/12/1993,17,Dermot Gallagher,160,1993/1994
691,156,145,0,0,26/12/1993,17,Alan Wilkie,169,1993/1994
692,168,135,1,2,26/12/1993,17,Martin Bodenham,149,1993/1994
693,138,157,0,2,27/12/1993,17,Roger Dilkes,151,1993/1994
694,142,166,1,1,27/12/1993,17,Graham Poll,155,1993/1994
695,154,152,2,0,27/12/1993,17,Kelvin Morton,167,1993/1994
696,158,134,3,1,27/12/1993,17,Paul Durkin,235,1993/1994
697,162,120,0,4,27/12/1993,17,Stephen Lodge,175,1993/1994
698,163,150,1,3,27/12/1993,17,Alan Gunn,234,1993/1994
699,134,149,1,0,28/12/1993,17,Joe Worrall,147,1993/1994
700,145,168,1,1,28/12/1993,17,Keith Cooper,158,1993/1994
701,146,158,1,1,28/12/1993,17,Alan Wilkie,233,1993/1994
702,166,163,1,3,28/12/1993,17,Gerald Ashby,240,1993/1994
703,120,156,3,0,29/12/1993,17,Roger Milford,231,1993/1994
704,124,138,2,0,29/12/1993,17,Terry Holbrook,137,1993/1994
705,143,154,1,1,29/12/1993,17,Mike Reed,156,1993/1994
706,150,121,1,2,29/12/1993,17,David Elleray,163,1993/1994
707,152,147,2,5,29/12/1993,17,Vic Callow,165,1993/1994
708,157,162,3,3,29/12/1993,17,Philip Don,170,1993/1994
709,121,124,0,1,01/01/1994,18,Roger Dilkes,134,1993/1994
710,138,166,0,1,01/01/1994,18,John Lloyd,151,1993/1994
711,142,145,1,2,01/01/1994,18,Alan Gunn,155,1993/1994
712,147,143,0,0,01/01/1994,18,David Elleray,160,1993/1994
713,149,146,2,0,01/01/1994,18,Kelvin Morton,162,1993/1994
714,154,157,1,2,01/01/1994,18,Joe Worrall,167,1993/1994
715,156,152,2,1,01/01/1994,18,Robert Hart,169,1993/1994
716,158,150,0,1,01/01/1994,18,Graham Poll,235,1993/1994
717,162,134,1,3,01/01/1994,18,Keith Hackett,175,1993/1994
718,163,135,1,2,01/01/1994,18,Terry Holbrook,234,1993/1994
719,168,120,0,3,01/01/1994,18,Gerald Ashby,149,1993/1994
720,120,154,0,0,03/01/1994,19,Jim Borrett,231,1993/1994
721,134,138,4,2,03/01/1994,19,Keren Barratt,147,1993/1994
722,135,162,1,1,03/01/1994,19,Brian Hill,148,1993/1994
723,157,163,1,0,03/01/1994,19,Keith Burge,170,1993/1994
724,166,156,0,0,03/01/1994,19,Mike Reed,240,1993/1994
725,145,147,3,3,04/01/1994,19,Philip Don,158,1993/1994
726,150,149,1,2,04/01/1994,19,Terry Holbrook,163,1993/1994
727,121,166,3,1,15/01/1994,20,Stephen Lodge,134,1993/1994
728,138,162,6,2,15/01/1994,20,Gerald Ashby,151,1993/1994
729,143,142,0,0,15/01/1994,20,Keith Hackett,156,1993/1994
730,146,120,0,0,15/01/1994,20,David Allison,233,1993/1994
731,150,134,1,1,15/01/1994,20,Keith Cooper,163,1993/1994
732,152,145,0,3,15/01/1994,20,John Lloyd,165,1993/1994
733,156,124,1,2,15/01/1994,20,Peter Foakes,169,1993/1994
734,158,135,1,0,15/01/1994,20,Philip Don,235,1993/1994
735,163,147,0,1,15/01/1994,20,Roger Milford,234,1993/1994
736,168,157,2,1,15/01/1994,20,Martin Bodenham,149,1993/1994
737,154,149,1,2,16/01/1994,20,Dermot Gallagher,167,1993/1994
738,120,152,1,1,22/01/1994,21,Peter Foakes,231,1993/1994
739,134,121,1,1,22/01/1994,21,Graham Poll,147,1993/1994
740,135,154,0,1,22/01/1994,21,Alan Wilkie,148,1993/1994
741,142,168,0,0,22/01/1994,21,Brian Hill,155,1993/1994
742,145,146,2,1,22/01/1994,21,Roger Milford,158,1993/1994
743,147,138,1,0,22/01/1994,21,Rodger Gifford,160,1993/1994
744,149,158,1,2,22/01/1994,21,Alan Gunn,162,1993/1994
745,157,156,3,1,22/01/1994,21,Keith Cooper,170,1993/1994
746,162,163,2,1,22/01/1994,21,Paul Durkin,175,1993/1994
747,124,143,2,1,23/01/1994,21,Vic Callow,137,1993/1994
748,166,150,3,3,24/01/1994,21,Joe Worrall,240,1993/1994
749,135,142,1,0,02/02/1994,21,David Allison,148,1993/1994
750,124,168,3,0,05/02/1994,22,Alan Wilkie,137,1993/1994
751,138,134,4,2,05/02/1994,22,Keren Barratt,151,1993/1994
752,146,142,2,1,05/02/1994,22,Robert Hart,233,1993/1994
753,150,145,2,2,05/02/1994,22,Dermot Gallagher,163,1993/1994
754,152,158,2,1,05/02/1994,22,Kelvin Morton,165,1993/1994
755,154,147,2,3,05/02/1994,22,Graham Poll,167,1993/1994
756,162,135,3,1,05/02/1994,22,Keith Burge,175,1993/1994
757,163,157,1,3,05/02/1994,22,David Frampton,234,1993/1994
758,121,143,1,0,06/02/1994,22,Jim Borrett,134,1993/1994
759,121,162,5,0,12/02/1994,23,Robert Hart,134,1993/1994
760,138,142,0,0,12/02/1994,23,Roger Milford,151,1993/1994
761,146,166,0,0,12/02/1994,23,Vic Callow,233,1993/1994
762,152,134,2,1,12/02/1994,23,Alan Gunn,165,1993/1994
763,156,135,0,0,12/02/1994,23,Joe Worrall,169,1993/1994
764,163,124,0,2,12/02/1994,23,Jim Borrett,234,1993/1994
765,168,149,4,2,12/02/1994,23,John Lloyd,149,1993/1994
766,150,120,1,1,13/02/1994,23,Roger Dilkes,163,1993/1994
767,158,145,4,2,14/02/1994,23,Peter Foakes,235,1993/1994
768,124,149,1,0,19/02/1994,24,Keith Burge,137,1993/1994
769,135,146,4,0,19/02/1994,24,Gerald Ashby,148,1993/1994
770,138,120,1,1,19/02/1994,24,David Allison,151,1993/1994
771,143,145,2,0,19/02/1994,24,Graham Poll,156,1993/1994
772,162,150,3,3,19/02/1994,24,Rodger Gifford,175,1993/1994
773,121,146,0,0,22/02/1994,25,Martin Bodenham,134,1993/1994
774,142,156,3,2,22/02/1994,25,Keith Burge,155,1993/1994
775,150,124,2,2,22/02/1994,25,Keren Barratt,163,1993/1994
776,149,135,4,0,23/02/1994,25,Robert Hart,162,1993/1994
777,120,124,1,0,26/02/1994,26,Joe Worrall,231,1993/1994
778,145,135,1,0,26/02/1994,26,Alan Wilkie,158,1993/1994
779,146,162,2,1,26/02/1994,26,Peter Foakes,233,1993/1994
780,150,157,1,1,26/02/1994,26,Vic Callow,163,1993/1994
781,158,168,1,0,26/02/1994,26,Dermot Gallagher,235,1993/1994
782,166,147,2,2,26/02/1994,26,David Elleray,240,1993/1994
783,134,163,4,3,27/02/1994,26,John Lloyd,147,1993/1994
784,152,143,1,1,28/02/1994,26,Brian Hill,165,1993/1994
785,163,121,1,1,02/03/1994,26,Kelvin Morton,234,1993/1994
786,124,145,2,0,05/03/1994,27,Gerald Ashby,137,1993/1994
